ID,Date,Lat,Lon,Temp,U,V,S,varLat,varLon,varTemp
62582,73.75,-54.034,323.29,0.542,5.168,-1.022,5.268,2.6612e-05,3.4117e-05,0.001242
62582,74,-54.032,323.33,0.401,-3.25,4.025,5.173,1.7043e-05,2.22e-05,0.0012425
62582,74.25,-54.018,323.27,0.167,-2.355,4.027,4.665,1.953e-05,2.5043e-05,0.0012425
62582,74.5,-54.017,323.31,0.406,14.285,3.434,14.692,3.7569e-05,4.7708e-05,0.0012428
62582,74.75,-54.005,323.37,0.533,10.094,-0.095,10.095,4.3666e-05,5.5312e-05,0.001242
62582,75,-54.017,323.38,0.5,8.556,-3.507,9.247,1.2313e-05,1.62e-05,0.001242
62582,75.25,-54.019,323.42,0.492,9.304,6.033,11.088,1.1902e-05,1.6321e-05,0.0012425
62582,75.5,-53.994,323.44,0.518,7.639,-0.775,7.679,3.7309e-05,4.7078e-05,0.0012428
62582,75.75,-54.022,323.47,0.527,8.182,-13.419,15.717,1.9812e-05,2.5422e-05,0.001242
62582,76,-54.046,323.49,0.402,19.055,-7.04,20.314,2.4852e-05,3.1698e-05,0.001242
62582,76.25,-54.049,323.6,0.357,30.867,-0.047,30.867,2.3612e-05,3.0295e-05,0.001242
62582,76.5,-54.046,323.7,0.458,32.78,-4.95,33.151,2.2172e-05,2.8319e-05,0.001242
62582,76.75,-54.068,323.81,0.506,31.214,-10.222,32.845,8.549e-06,1.1732e-05,0.0013793
62582,77,-54.085,323.9,0.528,24.558,-8.416,25.961,2.5186e-05,3.2069e-05,0.001244
62582,77.25,-54.1,323.98,0.553,17.959,-9.111,20.138,1.6156e-05,2.1079e-05,0.0011684
62582,77.5,-54.12,324.02,0.593,13.779,-1.401,13.85,3.2493e-05,4.1286e-05,0.0013619
62582,77.75,-54.106,324.07,0.597,18.135,11.256,21.345,1.6989e-05,2.1905e-05,0.001242
62582,78,-54.077,324.14,0.517,28.257,9.241,29.73,3.1576e-05,3.9985e-05,0.0012428
62582,78.25,-54.07,324.25,0.473,32.516,1.425,32.548,2.2964e-05,3.0139e-05,0.0011968
62582,78.5,-54.071,324.36,0.482,25.892,-2.185,25.984,1.2313e-05,1.6201e-05,0.0012433
62582,78.75,-54.078,324.43,0.39,9.052,-8.021,12.094,3.2794e-06,6.4876e-06,0.001242
62582,79,-54.102,324.42,0.303,6.134,-16.01,17.145,3.3276e-05,4.2293e-05,0.0012428
62582,79.25,-54.14,324.47,0.392,14.316,-4.553,15.023,2.73e-05,3.4753e-05,0.0012436
62582,79.5,-54.12,324.51,0.392,-5.941,2.203,6.336,7.4714e-06,1.0985e-05,0.0012376
62582,79.75,-54.132,324.43,0.392,-5.563,-14.153,15.207,2.7921e-05,3.6082e-05,0.0012428
62582,80,-54.175,324.47,0.282,4.724,-11.244,12.196,1.6282e-05,2.1068e-05,0.001216
62582,80.25,-54.175,324.46,0.284,-5.114,12.068,13.107,3.4172e-05,4.3182e-05,0.0012386
62582,80.5,-54.128,324.44,0.382,-5.543,17.331,18.196,2.6848e-05,3.4112e-05,0.0012435
62582,80.75,-54.108,324.42,0.323,-2.879,20.391,20.593,2.4793e-05,3.1734e-05,0.0012196
62582,81,-54.049,324.42,0.308,-2.386,35.443,35.523,8.6666e-06,1.2055e-05,0.0012345
62582,81.25,-53.97,324.41,0.425,4.023,24.302,24.633,3.761e-05,4.7595e-05,0.0012428
62582,81.5,-53.954,324.45,0.518,14.961,9.129,17.527,1.2524e-05,1.6489e-05,0.0012435
62582,81.75,-53.935,324.5,0.498,15.154,30.074,33.677,2.9019e-05,3.6816e-05,0.0012429
62582,82,-53.838,324.55,0.183,12.997,38.068,40.226,3.648e-05,4.6786e-05,0.0012421
62582,82.25,-53.787,324.59,0.053,20.703,25.829,33.102,1.5534e-05,2.0255e-05,0.0012434
62582,82.5,-53.737,324.68,0.144,22.421,15.843,27.454,3.5387e-06,6.989e-06,0.0012427
62582,82.75,-53.726,324.74,0.106,29.928,12.867,32.577,2.0828e-05,2.6859e-05,0.0012436
62582,83,-53.687,324.88,0.098,32.576,24.69,40.875,8.8492e-06,1.2302e-05,0.001242
62582,83.25,-53.63,324.95,0.152,31.425,19.028,36.737,1.4832e-05,1.9317e-05,0.0013629
62582,83.5,-53.613,325.08,0.152,47.001,25.09,53.279,2.2241e-05,2.9141e-05,0.001242
62582,83.75,-53.532,325.25,0.152,32.448,34.412,47.298,1.921e-05,2.493e-05,0.0012427
62582,84,-53.479,325.3,0.134,6.164,21.104,21.985,3.8716e-06,6.773e-06,0.0012435
62582,84.25,-53.45,325.3,0.063,-0.555,9.014,9.031,3.9523e-05,4.9953e-05,0.0012428
62582,84.5,-53.444,325.29,0.117,10.439,-10.624,14.895,3.7662e-05,4.7586e-05,0.001242
62582,84.75,-53.491,325.36,0.152,32.786,-16.704,36.796,3.0042e-05,3.8115e-05,0.0012695
62582,85,-53.509,325.5,0.155,39.615,-3.959,39.813,1.8401e-05,2.3863e-05,0.0013775
62582,85.25,-53.506,325.62,0.179,43.636,-9.748,44.711,1.5223e-05,1.9748e-05,0.0011787
62582,85.5,-53.547,325.79,0.16,39.592,-21.537,45.071,3.6915e-05,4.6579e-05,0.0012434
62582,85.75,-53.59,325.88,0.131,50.21,-19.88,54.003,9.4866e-06,1.32e-05,0.0012688
62582,86,-53.623,326.12,0.109,69.692,4.091,69.812,2.6353e-05,3.3594e-05,0.0013377
62582,86.25,-53.573,326.33,-0.087,38.186,31.591,49.559,1.7769e-05,2.3916e-05,0.0013377
62582,86.5,-53.5,326.37,-0.16,16.253,35.031,38.618,2.8075e-05,3.6059e-05,0.0013383
62582,86.75,-53.437,326.44,-0.089,20.606,40.437,45.385,1.1017e-05,1.4645e-05,0.0013377
62582,87,-53.343,326.5,-0.025,16.131,40.412,43.512,3.9583e-05,5.0039e-05,0.0013384
62582,87.25,-53.28,326.54,-0.038,23.977,39.39,46.114,2.8187e-05,3.6252e-05,0.0013089
62582,87.5,-53.19,326.65,0,30.186,47.597,56.362,1.3879e-05,1.9171e-05,0.0012434
62582,87.75,-53.095,326.74,-0.03,33.938,42.17,54.131,2.5789e-06,5.4962e-06,0.0012434
62582,88,-53.026,326.87,-0.293,37.267,29.553,47.562,3.8613e-05,4.9024e-05,0.0011527
62582,88.25,-52.98,326.98,-0.256,23.941,23.969,33.878,2.1182e-05,2.7187e-05,0.0013396
62582,88.5,-52.933,327.03,-0.205,24.875,30.226,39.145,2.6024e-06,5.5662e-06,0.0013383
62582,88.75,-52.863,327.14,-0.157,33.56,23.94,41.224,1.0518e-05,1.5149e-05,0.0013377
62582,89,-52.84,327.24,-0.352,37.426,0.782,37.434,1.0665e-05,1.4266e-05,0.0013383
62582,89.25,-52.859,327.38,-0.473,48.263,15.948,50.83,3.1761e-05,4.0269e-05,0.0013383
62582,89.5,-52.778,327.55,-0.538,54.914,36.055,65.692,1.5554e-05,2.079e-05,0.0013377
62582,89.75,-52.719,327.73,-0.458,51.435,33.869,61.585,2.2476e-05,2.8685e-05,0.0013377
62582,90,-52.646,327.88,-0.456,36.92,33.265,49.696,1.0723e-05,1.4653e-05,0.0011688
62582,90.25,-52.589,327.96,-0.407,22.383,17.208,28.233,3.1741e-05,4.0264e-05,0.0013269
62582,90.5,-52.579,328.02,-0.414,22.423,-7.618,23.682,2.2657e-05,2.8918e-05,0.0013089
62582,90.75,-52.619,328.11,-0.49,30.634,-13.391,33.433,2.7612e-05,3.5016e-05,0.0012222
62582,91,-52.631,328.22,-0.461,37.432,-11.364,39.119,3.921e-05,4.9538e-05,0.0012651
62582,91.25,-52.663,328.35,-0.435,27.085,-13.905,30.445,1.1768e-05,1.5601e-05,0.0012693
62582,91.5,-52.685,328.39,-0.361,-2.633,-11.507,11.804,1.348e-05,1.7961e-05,0.0012308
62582,91.75,-52.707,328.33,-0.424,-22.854,-0.703,22.865,1.1299e-05,1.5085e-05,0.0013375
62582,92,-52.687,328.24,-0.49,-23.905,18.824,30.427,1.5092e-05,1.9603e-05,0.0013383
62582,92.25,-52.634,328.18,-0.452,-11.596,35.645,37.484,3.5693e-05,4.5095e-05,0.0013089
62582,92.5,-52.549,328.17,-0.35,5.798,42.418,42.812,5.9845e-06,9.8961e-06,0.0012696
62582,92.75,-52.47,328.21,-0.25,20.009,36.954,42.024,3.4847e-05,4.4093e-05,0.0013375
62582,93,-52.405,328.3,-0.24,18.72,23.082,29.719,2.6018e-06,5.5712e-06,0.0013383
62582,93.25,-52.38,328.33,-0.183,19.252,0.157,19.253,3.3311e-05,4.2459e-05,0.0013383
62582,93.5,-52.405,328.42,-0.169,25.421,-17.499,30.861,3.6533e-05,4.6497e-05,0.0013382
62582,93.75,-52.448,328.49,-0.16,20.421,-32.348,38.254,4.4359e-05,5.605e-05,0.0013392
62582,94,-52.53,328.55,-0.169,8.808,-47.714,48.52,2.2347e-05,2.9275e-05,0.0013384
62582,94.25,-52.633,328.55,-0.311,-7.836,-62.501,62.99,5.3931e-06,8.2412e-06,0.0013375
62582,94.5,-52.773,328.5,-0.283,6.979,-55.824,56.258,4.5074e-05,5.6939e-05,0.0013398
62582,94.75,-52.85,328.6,-0.098,33.399,-17.169,37.553,3.5151e-05,4.485e-05,0.0013369
62582,95,-52.839,328.71,-0.089,29.784,0.619,29.79,2.9696e-05,3.7661e-05,0.0013383
62582,95.25,-52.847,328.79,-0.089,23.261,10.48,25.512,2.4981e-05,3.2612e-05,0.0013398
62582,95.5,-52.799,328.86,-0.072,17.254,14.677,22.652,3.2536e-05,4.1427e-05,0.0013383
62582,95.75,-52.79,328.9,-0.062,22.557,-4.025,22.914,8.5488e-06,1.1732e-05,0.0013369
62582,96,-52.814,329.01,-0.115,39.186,-21.278,44.59,4.6155e-05,5.8296e-05,0.0013398
62582,96.25,-52.872,329.15,-0.138,54.455,-28.556,61.488,3.7842e-05,4.7864e-05,0.0012058
62582,96.5,-52.924,329.36,-0.115,63.607,-25.026,68.353,1.4021e-05,1.9348e-05,0.0013398
62582,96.75,-52.969,329.56,-0.15,65.083,-31.058,72.113,8.4737e-06,1.1787e-05,0.0012408
62582,97,-53.044,329.78,-0.143,70.343,-14.049,71.733,3.8903e-05,4.9325e-05,0.0013004
62582,97.25,-53.023,330.01,-0.106,59.645,22,63.573,2.9761e-05,3.7844e-05,0.0013392
62582,97.5,-52.958,330.16,-0.116,43.335,28.96,52.121,7.7287e-06,1.2136e-05,0.0013383
62582,97.75,-52.91,330.29,-0.04,35.732,40.73,54.183,3.2698e-05,4.1374e-05,0.0013383
62582,98,-52.8,330.39,0.087,29.012,48.78,56.755,1.8283e-05,2.3493e-05,0.0013374
62582,98.25,-52.72,330.47,0.155,38.033,34.516,51.36,3.963e-05,5.0135e-05,0.0013392
62582,98.5,-52.666,330.63,0.065,46.193,34.049,57.386,2.4494e-05,3.171e-05,0.0013382
62582,98.75,-52.588,330.77,-0.097,43.236,17.896,46.793,7.9291e-06,1.0936e-05,0.0012292
62582,99,-52.596,330.91,-0.079,40.783,10.446,42.099,1.1225e-05,1.4868e-05,0.0013004
62582,99.25,-52.547,331.03,0.109,29.533,17.234,34.194,1.3624e-05,1.7899e-05,0.0013392
62582,99.5,-52.529,331.1,0.075,32.254,7.559,33.128,3.4281e-05,4.3461e-05,0.0013375
62582,99.75,-52.517,331.23,-0.067,31.195,11.246,33.16,1.9442e-05,2.5011e-05,0.0012756
62582,100,-52.485,331.29,-0.089,24.405,11.553,27.002,1.1771e-05,1.5601e-05,0.0012423
62582,100.25,-52.472,331.39,-0.125,29.87,12.444,32.359,1.6167e-05,2.1205e-05,0.0013021
62582,100.5,-52.436,331.48,-0.121,32.857,5.458,33.308,2.4933e-05,3.1794e-05,0.0012748
62582,100.75,-52.451,331.6,-0.129,30.466,-15.239,34.065,2.0567e-05,2.6367e-05,0.0012423
62582,101,-52.495,331.68,-0.08,17.519,-32.042,36.518,2.4875e-05,3.1685e-05,0.0012423
62582,101.25,-52.575,331.71,-0.06,27.468,-37.193,46.237,4.173e-05,5.2823e-05,0.0012423
62582,101.5,-52.64,331.85,-0.085,50.67,-19.954,54.458,1.1308e-05,1.585e-05,0.0013012
62582,101.75,-52.652,332.03,-0.032,55.791,-9.845,56.653,4.056e-05,5.1239e-05,0.0013383
62582,102,-52.677,332.21,-0.047,49.853,-5.899,50.2,9.1463e-06,1.236e-05,0.0012756
62582,102.25,-52.675,332.35,-0.013,44.339,-9.056,45.255,1.3467e-05,1.8564e-05,0.0012432
62582,102.5,-52.712,332.49,0.059,43.403,-14.123,45.643,2.1181e-05,2.7972e-05,0.0013004
62582,102.75,-52.729,332.63,0.163,36.503,-17.837,40.628,4.6346e-05,5.8599e-05,0.0013383
62582,103,-52.781,332.73,0.257,31.059,-23.658,39.043,2.3723e-05,3.0353e-05,0.0012765
62582,103.25,-52.821,332.83,0.62,20.751,-32.829,38.837,1.7258e-05,2.321e-05,0.0012422
62582,103.5,-52.909,332.86,1.313,8.969,-48.821,49.638,1.8602e-05,2.3977e-05,0.0012415
62582,103.75,-53.011,332.88,1.135,-3.731,-66.236,66.341,3.3042e-05,4.2106e-05,0.001303
62582,104,-53.166,332.83,1.267,0.885,-80.35,80.355,1.7731e-05,2.291e-05,0.0011909
62582,104.25,-53.322,332.89,1.35,22.277,-56.584,60.812,3.5454e-05,4.5598e-05,0.001243
62582,104.5,-53.385,332.98,1.435,29.844,-25.368,39.168,4.3636e-05,5.505e-05,0.0012415
62582,104.75,-53.421,333.08,1.435,33.956,-13.133,36.407,8.5487e-06,1.173e-05,0.001243
62582,105,-53.436,333.2,1.398,39.436,-0.69,39.442,2.4027e-05,3.0826e-05,0.0012422
62582,105.25,-53.423,333.34,1.412,39.431,4.132,39.647,2.9164e-05,3.7006e-05,0.0012429
62582,105.5,-53.42,333.46,1.388,36.021,8.665,37.049,3.1645e-05,4.0454e-05,0.0012422
62582,105.75,-53.389,333.57,1.355,37.134,17.119,40.89,2.7253e-05,3.4715e-05,0.0012422
62582,106,-53.353,333.7,1.291,48.11,21.967,52.887,1.7559e-05,2.2883e-05,0.0012422
62582,106.25,-53.304,333.89,1.095,42.579,41.485,59.447,3.569e-05,4.5144e-05,0.0012429
62582,106.5,-53.192,333.97,1.006,35.576,55.28,65.738,6.0619e-06,8.7301e-06,0.0012422
62582,106.75,-53.089,334.12,1.005,47.003,65.602,80.703,2.7005e-05,3.4898e-05,0.0011985
62582,107,-52.937,334.27,0.683,58.994,72.175,93.217,2.7149e-05,3.4504e-05,0.0012422
62582,107.25,-52.808,334.49,0.447,59.281,53.397,79.784,1.0381e-05,1.4182e-05,0.0012422
62582,107.5,-52.729,334.65,0.514,37.74,23.177,44.288,2.5046e-05,3.2989e-05,0.0012428
62582,107.75,-52.718,334.74,0.821,27.469,14.391,31.01,4.6402e-06,8.3195e-06,0.0012435
62582,108,-52.673,334.83,0.855,18.754,24.036,30.486,8.2624e-06,1.1503e-05,0.0012428
62582,108.25,-52.624,334.86,0.85,14.672,15.26,21.169,2.4787e-05,3.1551e-05,0.0012428
62582,108.5,-52.614,334.92,0.855,25.514,-1.108,25.538,4.9443e-05,6.3134e-05,0.0012422
62582,108.75,-52.629,335.02,0.994,29.458,1.185,29.482,1.678e-05,2.1846e-05,0.0012428
62582,109,-52.609,335.11,1.09,15.241,9.702,18.067,9.7932e-06,1.3383e-05,0.0012428
62582,109.25,-52.591,335.12,0.975,-0.171,6.334,6.336,4.3727e-05,5.5279e-05,0.0012422
62582,109.5,-52.584,335.11,0.892,-4.258,-5.249,6.759,3.8343e-05,4.842e-05,0.0012417
62582,109.75,-52.611,335.09,0.982,-11.774,-13.25,17.726,2.6991e-05,3.448e-05,0.0012435
62582,110,-52.636,335.03,0.917,-16.619,-10.287,19.546,1.5919e-05,2.1677e-05,0.0012428
62582,110.25,-52.651,334.98,0.874,-13.03,1.333,13.098,1.9987e-05,2.6124e-05,0.0012428
62582,110.5,-52.63,334.95,0.893,-7.184,10.185,12.463,2.582e-05,3.3175e-05,0.0012422
62582,110.75,-52.612,334.94,0.911,-2.931,7.692,8.231,2.5044e-05,3.2141e-05,0.0012428
62582,111,-52.601,334.93,0.954,0.621,5.14,5.177,1.2115e-05,1.6607e-05,0.0012428
62582,111.25,-52.592,334.94,0.884,7.105,-12.303,14.207,1.065e-05,1.5409e-05,0.0011949
62582,111.5,-52.648,334.98,1.257,17.694,-36.91,40.932,3.5291e-06,7.1282e-06,0.0012424
62582,111.75,-52.735,335.05,1.217,28.317,-41.674,50.384,4.2882e-05,5.4225e-05,0.0011626
62582,112,-52.81,335.16,1.435,25.884,-27.4,37.693,2.0121e-05,2.5961e-05,0.0012428
62582,112.25,-52.841,335.22,1.435,16.997,-6.788,18.302,1.9591e-05,2.5814e-05,0.0012436
62582,112.5,-52.836,335.27,1.449,4.095,0.007,4.095,9.9498e-06,1.336e-05,0.0012417
62582,112.75,-52.841,335.25,1.45,0.094,-9.023,9.024,2.2144e-05,2.8337e-05,0.001243
62582,113,-52.871,335.27,1.435,5.533,-13.896,14.957,2.475e-05,3.1521e-05,0.0012422
62582,113.25,-52.895,335.28,1.435,2.941,-22.301,22.494,2.5587e-05,3.266e-05,0.0012424
62582,113.5,-52.958,335.29,1.435,6.512,-36.451,37.028,3.3629e-06,6.6821e-06,0.0012432
62582,113.75,-53.037,335.32,1.435,8.886,-27.462,28.864,1.2765e-05,1.6878e-05,0.0012428
62582,114,-53.064,335.34,1.374,6.746,-19.657,20.782,1.9e-05,2.4442e-05,0.0012428
62582,114.25,-53.113,335.37,1.069,3.743,-26.219,26.485,3.0211e-05,3.8362e-05,0.0012424
62582,114.5,-53.166,335.37,0.968,-7.594,-35.053,35.866,1.0314e-05,1.4394e-05,0.0012428
62582,114.75,-53.249,335.32,1.269,-19.206,-46.434,50.249,1.887e-05,2.4243e-05,0.0012428
62582,115,-53.346,335.24,1.435,-12.027,-50.25,51.67,2.782e-05,3.5357e-05,0.0012428
62582,115.25,-53.444,335.24,1.435,6.993,-44.408,44.956,3.0061e-05,3.8104e-05,0.0012436
62582,115.5,-53.519,335.29,1.463,20.288,-25.024,32.215,1.4071e-05,1.8324e-05,0.0012432
62582,115.75,-53.541,335.37,1.51,29.869,2.104,29.943,7.6216e-06,1.1238e-05,0.0012432
62582,116,-53.51,335.48,1.371,23.621,11.234,26.156,1.661e-05,2.1797e-05,0.0012436
62582,116.25,-53.497,335.52,1.246,22.19,1.574,22.246,1.6987e-05,2.1907e-05,0.0012428
62582,116.5,-53.504,335.63,1.28,33.117,-11.411,35.028,4.7245e-06,8.4222e-06,0.0012431
62582,116.75,-53.541,335.74,1.346,38.208,-25.062,45.694,2.1708e-05,2.8044e-05,0.0012435
62582,117,-53.601,335.88,1.389,42.166,-32.334,53.136,7.7354e-06,1.1001e-05,0.0012436
62582,117.25,-53.667,336.02,1.42,33.334,-31.618,45.944,4.1974e-05,5.2952e-05,0.0012436
62582,117.5,-53.724,336.1,1.435,31.454,-25.263,40.344,2.9175e-05,3.8059e-05,0.0012436
62582,117.75,-53.765,336.22,1.408,37.995,-7.802,38.788,1.3852e-05,1.8462e-05,0.0012432
62582,118,-53.754,336.35,1.152,30.339,24.767,39.165,9.9497e-06,1.336e-05,0.0011537
62582,118.25,-53.668,336.42,0.991,16.53,28.904,33.297,3.1847e-05,4.0667e-05,0.0012424
62582,118.5,-53.642,336.45,1.034,21.455,1.655,21.519,4.3864e-05,5.5332e-05,0.0012432
62582,118.75,-53.662,336.56,0.978,18.901,-12.245,22.521,2.3213e-05,2.9646e-05,0.0012432
62582,119,-53.689,336.58,0.982,13.459,-22.234,25.991,4.8764e-06,7.9105e-06,0.0012432
62582,119.25,-53.748,336.65,0.935,30.449,-9.292,31.835,1.3788e-05,1.8648e-05,0.0012432
62582,119.5,-53.725,336.78,0.93,23.874,9.642,25.747,4.2967e-05,5.4357e-05,0.0013033
62582,119.75,-53.71,336.81,0.954,19.663,7.651,21.099,1.8269e-05,2.3817e-05,0.001275
62582,120,-53.695,336.9,0.917,25.682,24.894,35.767,3.7839e-05,4.7828e-05,0.0012432
62582,120.25,-53.614,336.97,0.92,14.116,26.146,29.713,4.4957e-06,7.6956e-06,0.0012689
62582,120.5,-53.594,337,0.921,12.945,10.333,16.564,1.6893e-05,2.2669e-05,0.001311
62582,120.75,-53.574,337.06,0.882,12.376,9.141,15.386,1.909e-05,2.4917e-05,0.0012432
62582,121,-53.558,337.08,0.899,11.551,0.76,11.576,1.7745e-05,2.3335e-05,0.0012432
62582,121.25,-53.571,337.13,0.941,18.526,3.644,18.881,1.1425e-05,1.6026e-05,0.0011515
62582,121.5,-53.544,337.2,1.013,19.845,10.322,22.368,5.9554e-06,9.8918e-06,0.0012432
62582,121.75,-53.53,337.26,1.03,23.926,15.549,28.535,3.3424e-05,4.2348e-05,0.0012431
62582,122,-53.483,337.35,0.954,12.4,21.751,25.037,2.2985e-05,2.9336e-05,0.0012353
62582,122.25,-53.446,337.34,0.971,5.788,-2.828,6.442,2.3615e-05,3.0314e-05,0.0013118
62582,122.5,-53.494,337.39,1.046,13.667,-8.506,16.098,3.6985e-05,4.712e-05,0.001275
62582,122.75,-53.479,337.43,1.034,10.62,-11.68,15.786,1.3658e-05,1.8218e-05,0.0013039
62582,123,-53.54,337.46,1.017,27.227,-16.244,31.704,1.3244e-05,1.7346e-05,0.0013388
62582,123.25,-53.542,337.61,0.971,23.837,4.428,24.245,2.5879e-05,3.295e-05,0.0013388
62582,123.5,-53.522,337.62,0.877,13.349,31.025,33.775,2.1341e-05,2.7903e-05,0.001275
62582,123.75,-53.421,337.69,0.804,15.428,42.104,44.842,1.5776e-05,2.0421e-05,0.0013034
62582,124,-53.359,337.72,0.814,11.175,16.224,19.7,1.3574e-05,1.8341e-05,0.0013388
62582,124.25,-53.358,337.77,0.794,13.553,-0.696,13.571,1.8048e-05,2.322e-05,0.0013388
62582,124.5,-53.362,337.8,0.794,-2.584,-22.108,22.259,2.4039e-05,3.0626e-05,0.0013388
62582,124.75,-53.444,337.75,0.859,-8.226,-51.774,52.424,5.8597e-06,8.6186e-06,0.001275
62582,125,-53.563,337.75,1.071,10.236,-36.962,38.353,1.8423e-05,2.3868e-05,0.0013042
62582,125.25,-53.588,337.82,1.097,19.474,-30.328,36.042,3.4364e-05,4.3545e-05,0.0013388
62582,125.5,-53.68,337.88,0.958,38.031,-14.752,40.791,1.157e-05,1.583e-05,0.001338
62582,125.75,-53.645,338.07,1.024,32.826,9.837,34.268,4.51e-06,7.9892e-06,0.0013388
62582,126,-53.642,338.09,1.128,34.344,-3.428,34.514,2.3789e-05,3.0349e-05,0.0012741
62582,126.25,-53.658,338.29,1.191,52.808,14.029,54.64,3.0836e-05,3.9472e-05,0.0013042
62582,126.5,-53.587,338.44,1.165,32.495,27.74,42.725,7.6965e-06,1.2058e-05,0.0012572
62582,126.75,-53.55,338.5,1.169,33.374,24.167,41.205,8.041e-06,1.1899e-05,0.0013219
62582,127,-53.493,338.65,1.063,40.116,17.34,43.703,1.0241e-05,1.367e-05,0.0013388
62582,127.25,-53.482,338.76,0.833,50.385,-1.076,50.397,1.8296e-05,2.4298e-05,0.0013398
62582,127.5,-53.497,338.98,0.783,44.994,14.176,47.175,4.5808e-05,5.8545e-05,0.001338
62582,127.75,-53.427,339.06,0.794,12.304,17.501,21.393,2.1456e-05,2.7426e-05,0.0013388
62582,128,-53.429,339.06,0.794,20.494,-0.199,20.495,3.1114e-05,3.9407e-05,0.0013392
62582,128.25,-53.428,339.19,0.794,34.164,-2.732,34.273,6.0618e-06,8.7183e-06,0.0013394
62582,128.5,-53.439,339.28,0.751,33.83,-23.912,41.428,6.9346e-05,8.8143e-05,0.0013389
62582,128.75,-53.52,339.41,0.729,13.166,-29.162,31.996,1.0318e-05,1.3824e-05,0.0012432
62582,129,-53.552,339.37,0.854,-13.049,-29.086,31.878,3.2089e-05,4.0689e-05,0.001337
62582,129.25,-53.633,339.32,0.831,-7.312,-28.057,28.994,2.703e-06,5.9178e-06,0.0012679
62582,129.5,-53.661,339.32,0.863,2.271,-2.99,3.755,3.2893e-05,4.2005e-05,0.0013104
62582,129.75,-53.645,339.34,0.884,22.403,7.448,23.609,8.8071e-06,1.2568e-05,0.0013388
62582,130,-53.632,339.47,0.909,38.657,22.113,44.535,1.3775e-05,1.8648e-05,0.0011498
62582,130.25,-53.559,339.59,0.829,27.956,33.072,43.304,1.2791e-05,1.7272e-05,0.0012862
62582,130.5,-53.504,339.65,0.829,19.105,35.157,40.013,1.2214e-05,1.7207e-05,0.0012129
62582,130.75,-53.422,339.71,0.782,11.956,38.932,40.727,4.9706e-05,6.2772e-05,0.0013395
62582,131,-53.352,339.73,0.867,13.579,26.573,29.842,1.131e-05,1.5473e-05,0.0013388
62582,131.25,-53.319,339.8,0.789,19.762,27.404,33.786,2.0414e-05,2.6504e-05,0.0012431
62582,131.5,-53.246,339.86,0.635,12.649,30.827,33.321,1.7459e-05,2.3465e-05,0.0013387
62582,131.75,-53.199,339.88,0.774,7.773,19.19,20.704,1.1395e-05,1.5354e-05,0.0013387
62582,132,-53.172,339.91,0.745,7.641,17.68,19.26,7.885e-06,1.1224e-05,0.0012431
62582,132.25,-53.131,339.93,0.616,11.638,15.781,19.609,1.5862e-05,2.0675e-05,0.0012417
62582,132.5,-53.11,339.98,0.495,18.75,3.591,19.091,3.1361e-05,4.0111e-05,0.0012406
62582,132.75,-53.117,340.06,0.473,14.312,-12.029,18.695,9.5746e-06,1.3085e-05,0.001337
62582,133,-53.157,340.07,0.494,12.105,-20.912,24.163,1.6409e-05,2.1508e-05,0.0012214
62582,133.25,-53.198,340.13,0.607,5.697,-20.033,20.827,1.6306e-05,2.1071e-05,0.0012439
62582,133.5,-53.235,340.11,0.7,-3.677,-14.225,14.692,4.1735e-05,5.2796e-05,0.0012417
62582,133.75,-53.253,340.11,0.617,-19.056,-1.216,19.094,1.0379e-05,1.418e-05,0.0012417
62582,134,-53.239,339.99,0.553,-29.693,9.994,31.329,1.4825e-05,1.9356e-05,0.001155
62582,134.25,-53.214,339.92,0.505,-19.277,15.268,24.59,4.0362e-05,5.1042e-05,0.0012424
62582,134.5,-53.18,339.86,0.473,-9.724,12.762,16.045,2.7852e-05,3.549e-05,0.0014799
62582,134.75,-53.164,339.86,0.473,1.489,3.868,4.145,3.409e-05,4.3184e-05,0.0012708
62582,135,-53.165,339.87,0.473,4.639,-1.673,4.932,2.9752e-05,3.7705e-05,0.0012424
62582,135.25,-53.171,339.88,0.473,1.193,-2.093,2.409,2.9319e-05,3.762e-05,0.0013378
62582,135.5,-53.173,339.88,0.473,-1.049,1.464,1.801,8.4447e-06,1.2549e-05,0.0012434
62582,135.75,-53.165,339.88,0.473,2.818,5.266,5.972,3.9791e-05,5.0344e-05,0.0012417
62582,136,-53.153,339.9,0.463,8.582,5.113,9.989,1.7208e-05,2.2603e-05,0.0011759
62582,136.25,-53.145,339.93,0.473,12.849,3.218,13.246,1.6817e-05,2.2075e-05,0.0012412
62582,136.5,-53.14,339.98,0.48,17.771,-1.041,17.802,2.2795e-05,3.03e-05,0.001242
62582,136.75,-53.149,340.05,0.48,24.524,-4.327,24.903,2.0333e-05,2.6046e-05,0.0012412
62582,137,-53.157,340.14,0.473,27.212,-8.104,28.393,2.5166e-05,3.2143e-05,0.0012412
62582,137.25,-53.181,340.22,0.473,21.084,-16.001,26.468,1.6039e-05,2.0788e-05,0.0012412
62582,137.5,-53.219,340.27,0.478,8.585,-30.737,31.913,5.0364e-05,6.4236e-05,0.001242
62582,137.75,-53.3,340.28,0.539,-1.505,-51.973,51.995,1.8176e-05,2.3436e-05,0.0012426
62582,138,-53.421,340.27,0.619,2.163,-63.314,63.351,2.1455e-05,2.7423e-05,0.0012412
